2024-04-25 02:36:13,784 DEBUG   HandlerThread:2177 [system_monitor.py:probe():223] {'os': 'Linux-4.18.0-372.32.1.el8_6.x86_64-x86_64-with-glibc2.29', 'python': '3.8.10', 'heartbeatAt': '2024-04-25T06:36:13.770298', 'startedAt': '2024-04-25T06:36:13.307975', 'docker': None, 'cuda': None, 'args': ('--exp-id', 'ablations/lidar_lidar__2021-08-06-10-59-33', '--model-type', 'dinov2_vits14', '--num-clusters', '32', '--desc-layer', '11', '--desc-facet', 'value', '--db-modality', 'lidar', '--q-modality', 'lidar', '--prog.cache-dir', '/storage2/datasets/jkarhade/multiloc_cache', '--prog.data-vg-dir', '/ocean/projects/cis220039p/shared/datasets/vpr/datasets_vg', '--prog.vg-dataset-name', 'thermal_day_night', '--prog.ms2_seq', '_2021-08-06-10-59-33', '--prog.wandb-proj', 'MultiLoc', '--prog.wandb-entity', 'jkarhade', '--prog.wandb-group', 'thermal_day_night', '--prog.wandb-run-name', 'lidar_lidar__2021-08-06-10-59-33'), 'state': 'running', 'program': 'dino_v2_plot_qual.py', 'codePathLocal': 'dino_v2_plot_qual.py', 'codePath': 'place_rec_evaluate/dino_v2_plot_qual.py', 'git': {'remote': 'https://github.com/JayKarhade/MultiLoc.git', 'commit': 'd72a117b22b9695a71b87328c4e59b90d4bf32b2'}, 'email': 'jaykarhade@yahoo.co.in', 'root': '/storage2/datasets/jkarhade/MultiLoc', 'host': 'zoidberg', 'username': 'jkarhade', 'executable': '/storage2/datasets/jkarhade/venv/multiloc/bin/python', 'cpu_count': 64, 'cpu_count_logical': 128, 'cpu_freq': {'current': 2814.32953125, 'min': 1500.0, 'max': 2800.0}, 'cpu_freq_per_core': [{'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 3717.779, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}, {'current': 2800.0, 'min': 1500.0, 'max': 2800.0}], 'disk': {'/': {'total': 0.015625, 'used': 1.1444091796875e-05}}, 'gpu': 'NVIDIA A100 80GB PCIe', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A100 80GB PCIe', 'memory_total': 85899345920}], 'memory': {'total': 1007.6359825134277}}
2024-04-25 02:36:13,784 INFO    HandlerThread:2177 [system_monitor.py:probe():224] Finished collecting system info
2024-04-25 02:36:13,785 INFO    HandlerThread:2177 [system_monitor.py:probe():227] Publishing system info
2024-04-25 02:36:13,786 INFO    HandlerThread:2177 [system_monitor.py:probe():229] Finished publishing system info
2024-04-25 02:36:13,810 DEBUG   SenderThread:2177 [sender.py:send():382] send: files
2024-04-25 02:36:13,810 INFO    SenderThread:2177 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-04-25 02:36:13,816 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: python_packages
2024-04-25 02:36:13,816 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: python_packages
2024-04-25 02:36:13,817 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 02:36:13,817 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: stop_status
2024-04-25 02:36:13,820 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 02:36:13,928 DEBUG   SenderThread:2177 [sender.py:send():382] send: telemetry
2024-04-25 02:36:13,929 DEBUG   SenderThread:2177 [sender.py:send():382] send: exit
2024-04-25 02:36:13,929 INFO    SenderThread:2177 [sender.py:send_exit():589] handling exit code: 0
2024-04-25 02:36:13,929 INFO    SenderThread:2177 [sender.py:send_exit():591] handling runtime: 0
2024-04-25 02:36:13,930 INFO    SenderThread:2177 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-04-25 02:36:13,931 INFO    SenderThread:2177 [sender.py:send_exit():597] send defer
2024-04-25 02:36:13,932 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: defer
2024-04-25 02:36:13,932 INFO    HandlerThread:2177 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-25 02:36:13,932 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: defer
2024-04-25 02:36:13,932 INFO    SenderThread:2177 [sender.py:send_request_defer():613] handle sender defer: 0
2024-04-25 02:36:13,932 INFO    SenderThread:2177 [sender.py:transition_state():617] send defer: 1
2024-04-25 02:36:13,932 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: defer
2024-04-25 02:36:13,932 INFO    HandlerThread:2177 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-25 02:36:13,932 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: defer
2024-04-25 02:36:13,932 INFO    SenderThread:2177 [sender.py:send_request_defer():613] handle sender defer: 1
2024-04-25 02:36:13,932 INFO    SenderThread:2177 [sender.py:transition_state():617] send defer: 2
2024-04-25 02:36:13,932 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: defer
2024-04-25 02:36:13,933 INFO    HandlerThread:2177 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-25 02:36:13,933 INFO    HandlerThread:2177 [system_monitor.py:finish():203] Stopping system monitor
2024-04-25 02:36:13,933 INFO    HandlerThread:2177 [interfaces.py:finish():202] Joined cpu monitor
2024-04-25 02:36:13,933 DEBUG   SystemMonitor:2177 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-25 02:36:13,933 DEBUG   SystemMonitor:2177 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-25 02:36:13,933 DEBUG   SystemMonitor:2177 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-25 02:36:13,933 INFO    HandlerThread:2177 [interfaces.py:finish():202] Joined disk monitor
2024-04-25 02:36:13,936 INFO    HandlerThread:2177 [interfaces.py:finish():202] Joined gpu monitor
2024-04-25 02:36:13,937 INFO    HandlerThread:2177 [interfaces.py:finish():202] Joined memory monitor
2024-04-25 02:36:13,937 INFO    HandlerThread:2177 [interfaces.py:finish():202] Joined network monitor
2024-04-25 02:36:13,937 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: defer
2024-04-25 02:36:13,937 INFO    SenderThread:2177 [sender.py:send_request_defer():613] handle sender defer: 2
2024-04-25 02:36:13,937 INFO    SenderThread:2177 [sender.py:transition_state():617] send defer: 3
2024-04-25 02:36:13,937 DEBUG   SenderThread:2177 [sender.py:send():382] send: stats
2024-04-25 02:36:13,937 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: defer
2024-04-25 02:36:13,938 INFO    HandlerThread:2177 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-25 02:36:13,938 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: defer
2024-04-25 02:36:13,938 INFO    SenderThread:2177 [sender.py:send_request_defer():613] handle sender defer: 3
2024-04-25 02:36:13,938 INFO    SenderThread:2177 [sender.py:transition_state():617] send defer: 4
2024-04-25 02:36:13,938 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: defer
2024-04-25 02:36:13,938 INFO    HandlerThread:2177 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-25 02:36:13,938 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: defer
2024-04-25 02:36:13,938 INFO    SenderThread:2177 [sender.py:send_request_defer():613] handle sender defer: 4
2024-04-25 02:36:13,938 INFO    SenderThread:2177 [sender.py:transition_state():617] send defer: 5
2024-04-25 02:36:13,938 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: defer
2024-04-25 02:36:13,938 INFO    HandlerThread:2177 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-25 02:36:13,938 DEBUG   SenderThread:2177 [sender.py:send():382] send: summary
2024-04-25 02:36:13,939 INFO    SenderThread:2177 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-04-25 02:36:13,939 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: defer
2024-04-25 02:36:13,939 INFO    SenderThread:2177 [sender.py:send_request_defer():613] handle sender defer: 5
2024-04-25 02:36:13,939 INFO    SenderThread:2177 [sender.py:transition_state():617] send defer: 6
2024-04-25 02:36:13,940 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: defer
2024-04-25 02:36:13,940 INFO    HandlerThread:2177 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-25 02:36:13,940 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: defer
2024-04-25 02:36:13,940 INFO    SenderThread:2177 [sender.py:send_request_defer():613] handle sender defer: 6
2024-04-25 02:36:13,943 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 02:36:14,023 INFO    SenderThread:2177 [sender.py:transition_state():617] send defer: 7
2024-04-25 02:36:14,023 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: defer
2024-04-25 02:36:14,023 INFO    HandlerThread:2177 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-25 02:36:14,024 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: defer
2024-04-25 02:36:14,024 INFO    SenderThread:2177 [sender.py:send_request_defer():613] handle sender defer: 7
2024-04-25 02:36:14,220 INFO    wandb-upload_0:2177 [upload_job.py:push():131] Uploaded file /tmp/tmppsd6dfn1wandb/30s2sc69-wandb-metadata.json
2024-04-25 02:36:14,642 INFO    Thread-12 :2177 [dir_watcher.py:_on_file_modified():288] file/dir modified: /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/files/config.yaml
2024-04-25 02:36:14,642 INFO    Thread-12 :2177 [dir_watcher.py:_on_file_created():271] file/dir created: /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/files/wandb-metadata.json
2024-04-25 02:36:14,642 INFO    Thread-12 :2177 [dir_watcher.py:_on_file_created():271] file/dir created: /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/files/output.log
2024-04-25 02:36:14,642 INFO    Thread-12 :2177 [dir_watcher.py:_on_file_created():271] file/dir created: /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/files/requirements.txt
2024-04-25 02:36:14,642 INFO    Thread-12 :2177 [dir_watcher.py:_on_file_created():271] file/dir created: /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/files/wandb-summary.json
2024-04-25 02:36:14,822 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-25 02:36:15,934 INFO    SenderThread:2177 [sender.py:transition_state():617] send defer: 8
2024-04-25 02:36:15,934 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: poll_exit
2024-04-25 02:36:15,934 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: defer
2024-04-25 02:36:15,934 INFO    HandlerThread:2177 [handler.py:handle_request_defer():172] handle defer: 8
2024-04-25 02:36:15,934 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: defer
2024-04-25 02:36:15,934 INFO    SenderThread:2177 [sender.py:send_request_defer():613] handle sender defer: 8
2024-04-25 02:36:15,934 INFO    SenderThread:2177 [job_builder.py:build():296] Attempting to build job artifact
2024-04-25 02:36:15,935 INFO    SenderThread:2177 [job_builder.py:_get_source_type():426] is repo sourced job
2024-04-25 02:36:15,974 INFO    SenderThread:2177 [job_builder.py:build():402] adding wandb-job metadata file
2024-04-25 02:36:16,022 INFO    SenderThread:2177 [sender.py:transition_state():617] send defer: 9
2024-04-25 02:36:16,022 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: defer
2024-04-25 02:36:16,022 INFO    HandlerThread:2177 [handler.py:handle_request_defer():172] handle defer: 9
2024-04-25 02:36:16,022 DEBUG   SenderThread:2177 [sender.py:send():382] send: artifact
2024-04-25 02:36:16,643 INFO    Thread-12 :2177 [dir_watcher.py:_on_file_modified():288] file/dir modified: /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/files/output.log
2024-04-25 02:36:16,683 INFO    wandb-upload_0:2177 [upload_job.py:push():89] Uploaded file /home/jkarhade/.local/share/wandb/artifacts/staging/tmpn70o7cx6
2024-04-25 02:36:16,702 INFO    wandb-upload_1:2177 [upload_job.py:push():89] Uploaded file /home/jkarhade/.local/share/wandb/artifacts/staging/tmpydt1e24s
2024-04-25 02:36:16,823 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-25 02:36:17,298 INFO    SenderThread:2177 [sender.py:send_artifact():1494] sent artifact job-https___github.com_JayKarhade_MultiLoc.git_place_rec_evaluate_dino_v2_plot_qual.py - {'id': 'QXJ0aWZhY3Q6ODA5NDU1NTg5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2NjQ5NzIyNQ==', 'latestArtifact': None}}
2024-04-25 02:36:17,298 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: defer
2024-04-25 02:36:17,298 INFO    SenderThread:2177 [sender.py:send_request_defer():613] handle sender defer: 9
2024-04-25 02:36:17,298 INFO    SenderThread:2177 [dir_watcher.py:finish():358] shutting down directory watcher
2024-04-25 02:36:17,643 INFO    SenderThread:2177 [dir_watcher.py:finish():388] scan: /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/files
2024-04-25 02:36:17,644 INFO    SenderThread:2177 [dir_watcher.py:finish():402] scan save: /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/files/wandb-metadata.json wandb-metadata.json
2024-04-25 02:36:17,644 INFO    SenderThread:2177 [dir_watcher.py:finish():402] scan save: /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/files/config.yaml config.yaml
2024-04-25 02:36:17,644 INFO    SenderThread:2177 [dir_watcher.py:finish():402] scan save: /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/files/wandb-summary.json wandb-summary.json
2024-04-25 02:36:17,644 INFO    SenderThread:2177 [dir_watcher.py:finish():402] scan save: /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/files/requirements.txt requirements.txt
2024-04-25 02:36:17,647 INFO    SenderThread:2177 [dir_watcher.py:finish():402] scan save: /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/files/output.log output.log
2024-04-25 02:36:17,649 INFO    SenderThread:2177 [sender.py:transition_state():617] send defer: 10
2024-04-25 02:36:17,649 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: poll_exit
2024-04-25 02:36:17,649 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: defer
2024-04-25 02:36:17,651 INFO    HandlerThread:2177 [handler.py:handle_request_defer():172] handle defer: 10
2024-04-25 02:36:17,651 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: defer
2024-04-25 02:36:17,652 INFO    SenderThread:2177 [sender.py:send_request_defer():613] handle sender defer: 10
2024-04-25 02:36:17,652 INFO    SenderThread:2177 [file_pusher.py:finish():172] shutting down file pusher
2024-04-25 02:36:17,824 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-25 02:36:17,824 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: poll_exit
2024-04-25 02:36:17,867 INFO    wandb-upload_0:2177 [upload_job.py:push():131] Uploaded file /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/files/config.yaml
2024-04-25 02:36:17,903 INFO    wandb-upload_1:2177 [upload_job.py:push():131] Uploaded file /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/files/wandb-summary.json
2024-04-25 02:36:17,927 INFO    wandb-upload_3:2177 [upload_job.py:push():131] Uploaded file /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/files/output.log
2024-04-25 02:36:17,947 INFO    wandb-upload_2:2177 [upload_job.py:push():131] Uploaded file /storage2/datasets/jkarhade/MultiLoc/place_rec_evaluate/wandb/run-20240425_023613-xamwxq7t/files/requirements.txt
2024-04-25 02:36:18,148 INFO    Thread-11 :2177 [sender.py:transition_state():617] send defer: 11
2024-04-25 02:36:18,148 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: defer
2024-04-25 02:36:18,148 INFO    HandlerThread:2177 [handler.py:handle_request_defer():172] handle defer: 11
2024-04-25 02:36:18,149 DEBUG   SenderThread:2177 [sender.py:send_request():409] send_request: defer
2024-04-25 02:36:18,149 INFO    SenderThread:2177 [sender.py:send_request_defer():613] handle sender defer: 11
2024-04-25 02:36:18,149 INFO    SenderThread:2177 [file_pusher.py:join():178] waiting for file pusher
2024-04-25 02:36:18,149 INFO    SenderThread:2177 [sender.py:transition_state():617] send defer: 12
2024-04-25 02:36:18,149 DEBUG   HandlerThread:2177 [handler.py:handle_request():146] handle_request: defer
2024-04-25 02:36:18,149 INFO    HandlerThread:2177 [handler.py:handle_request_defer():172] handle defer: 12
